time_stamp orientation_x orientation_y orientation_z orientation_w angular_x angular_y angular_z acc_x acc_y acc_z
3.110131979 0.02308953585 0.02308953585 0.02308953585 0.9909793576 -0.01919863482 -0.001817579355 0.008318080841 0.2287035277 -0.03208318062 9.502365625 31
3.210320950 0.02313988249 0.02313988249 0.02313988249 0.9910334608 -0.00149045993 -0.006833354358 0.008325659954 0.2734373721 -0.01639292003 9.717878085 32
3.320159912 0.02317694544 0.02317694544 0.02317694544 0.9911085089 0.002186373886 -1.253375472e-05 0.009594757091 0.3511581805 0.07230030671 9.938060601 33
3.420084000 0.02334791308 0.02334791308 0.02334791308 0.9911519537 5.44764159e-05 0.004311299436 0.009270313991 0.3081413924 0.04797321834 9.842948221 34
3.520176888 0.02336841559 0.02336841559 0.02336841559 0.9911907118 0.002383432206 0.001033705356 0.006682121583 0.3383496704 0.1043680984 9.80487598 35
3.630147934 0.0230199814 0.0230199814 0.0230199814 0.9911771264 -0.007021137492 -0.0004157329519 -0.001407806336 0.4329567396 0.05084557724 9.686603379 36
3.730384827 0.02263327146 0.02263327146 0.02263327146 0.9911026294 -0.008204002829 0.01058898465 -0.01064592085 0.4700888035 0.002095043119 9.874112518 37
3.830142975 0.02248332632 0.02248332632 0.02248332632 0.9909837604 -0.0069105281 0.01349476452 -0.0164301551 0.3796030371 -0.2263688704 9.692161102 38
3.940163851 0.02204670628 0.02204670628 0.02204670628 0.99083427 -0.00664839059 0.0004580097174 -0.02071561361 0.4012455532 -0.2073079109 9.565764576 39
4.040139914 0.02226443728 0.02226443728 0.02226443728 0.9906610964 0.006404279708 -0.008847212284 -0.02410847662 0.4442718756 -0.4830409685 9.617243397 40
4.140152931 0.02317964714 0.02317964714 0.02317964714 0.9904840421 0.01345398294 -0.004795616312 -0.02235997034 0.4357220396 -0.2684182937 9.959492058 41
4.250291824 0.02370157253 0.02370157253 0.02370157253 0.990285728 0.01222866804 0.005199148538 -0.02405592906 0.4927684232 -0.2537594609 9.892943743 42
4.350216866 0.02451351008 0.02451351008 0.02451351008 0.9900956547 0.01216394161 0.00976565361 -0.02224574803 0.4131965629 -0.3079096062 9.775704209 43
4.450163841 0.02505202911 0.02505202911 0.02505202911 0.9899213479 0.009038465092 -4.426305806e-05 -0.02216571518 0.4477141594 -0.2211888285 9.66971141 44
4.560168982 0.02495631949 0.02495631949 0.02495631949 0.9897564853 0.001389758934 -0.009306589923 -0.02040704993 0.4308332159 -0.2669437955 9.779189876 45
4.660189867 0.0261673461 0.0261673461 0.0261673461 0.9895909276 0.02222492473 -0.005304604689 -0.01849204989 0.33550234 -0.1771591621 9.913627697 46
4.760207892 0.02629242236 0.02629242236 0.02629242236 0.9894915517 0.008092541724 0.003288248974 -0.01331739146 0.385964344 -0.2247453343 10.02951669 47
4.870229006 0.0284651947 0.0284651947 0.0284651947 0.9893012648 0.03334067446 0.00593307164 -0.01308680864 0.08677568376 -0.3493229177 9.815916378 48
4.970168829 0.02922616937 0.02922616937 0.02922616937 0.9892171314 0.01639076882 -0.01005238591 -0.009038103644 -0.04401069928 0.01735627144 9.594627287 49
5.070231915 0.02928655911 0.02928655911 0.02928655911 0.9891774072 0.009765474735 -0.0437557003 -0.005881580679 -0.003815527692 -0.08111913405 9.711051178 50
5.180199862 0.02943677086 0.02943677086 0.02943677086 0.9891153478 0.006083037509 -0.02718987048 -0.006966998079 0.1277092767 0.08729567423 10.40805044 51
5.280198813 0.02837834243 0.02837834243 0.02837834243 0.9890732025 -0.0202549199 0.01542225149 -0.007984527231 0.08075897798 0.06350928154 10.45302561 52
5.380210877 0.02790115658 0.02790115658 0.02790115658 0.9890179688 -0.01215321731 0.0283238889 -0.008074781732 -0.1232636111 -0.2043958777 9.402349803 53
5.490195990 0.02816926588 0.02816926588 0.02816926588 0.9890052199 0.003053916653 0.006851825003 -0.0009873478525 -0.1396554609 -0.1784066184 9.516153568 54
5.590205908 0.0287279214 0.0287279214 0.0287279214 0.9890070674 0.01219715334 -0.003603824422 0.002172624594 -0.09294754863 -0.08011834083 9.675915087 55
5.700318813 0.02976004171 0.02976004171 0.02976004171 0.9890305566 0.01795779574 -0.0007141951503 0.005997068833 -0.03389506431 0.06526540495 9.888039542 56
5.800335884 0.03021037641 0.03021037641 0.03021037641 0.9891000556 0.01164038026 0.003616315834 0.01036958724 0.05032073894 0.1015574659 9.89221518 57
5.900187016 0.03084177686 0.03084177686 0.03084177686 0.9891948203 0.01038550849 0.005586076552 0.0153847616 -0.1070642893 0.2603533643 9.613270111 58
6.000216007 0.02997863734 0.02997863734 0.02997863734 0.9893464184 -0.008595737016 -0.003303046449 0.01648808063 -0.009738903077 0.2288570426 9.73678471 59
6.110245943 0.02951623469 0.02951623469 0.02951623469 0.9894873836 -0.008449193693 -0.004307964432 0.01695502298 0.03191597075 0.2130607788 9.877498466 60
6.210436821 0.02849333826 0.02849333826 0.02849333826 0.9896161159 -0.01929445913 0.01389788564 0.01555398316 0.141679675 0.2574456036 9.952592043 61
6.310294867 0.02732505222 0.02732505222 0.02732505222 0.9897557137 -0.02699523892 0.01705774127 0.01695652819 0.04894797317 0.2596375286 9.706382145 62
6.420284033 0.02585053741 0.02585053741 0.02585053741 0.9899315135 -0.0258569986 -0.003673432729 0.01746972619 0.01751445937 0.1909963326 9.502594546 63
6.520248890 0.02437099302 0.02437099302 0.02437099302 0.9901053594 -0.02639786845 -0.01856508061 0.0191303506 0.1248587172 0.1892392562 9.85045858 64
6.620247841 0.02341577485 0.02341577485 0.02341577485 0.9902526017 -0.01923277435 -0.01655509868 0.01861312371 0.1470918957 0.1753948252 10.05680826 65
6.730547905 0.02243946385 0.02243946385 0.02243946385 0.9904067862 -0.01639069477 -0.006088432744 0.01794217688 0.1249386042 0.1820578311 10.02664029 66
6.830286026 0.02151283464 0.02151283464 0.02151283464 0.9905571983 -0.01639565556 -0.01397480164 0.01944008733 0.1112883971 0.1225848079 9.900375346 67
6.930271864 0.02136401044 0.02136401044 0.02136401044 0.9906619527 -0.002435855537 -0.01002945449 0.01632925463 0.1975554474 0.07401183909 9.957548766 68
7.040284872 0.02124230923 0.02124230923 0.02124230923 0.990775832 -0.002588449364 0.008778402235 0.01557108524 0.1842134208 0.1751535904 10.00233397 69
7.140283823 0.02111042826 0.02111042826 0.02111042826 0.9908749535 -0.005781892477 0.01996654906 0.01560203336 0.1439964949 0.1405416529 9.687652375 70
7.240525961 0.02118807405 0.02118807405 0.02118807405 0.9909718066 0.001779659253 0.01141328656 0.0149699266 0.1664288095 0.08845540299 9.5602207 71
7.350363016 0.02096968202 0.02096968202 0.02096968202 0.9910910174 -0.005784381742 0.005506670318 0.01544365546 0.1501332193 0.2074416723 9.595080249 72
7.450309038 0.02107206678 0.02107206678 0.02107206678 0.9911746219 0.003143955259 0.001911662767 0.01268165413 0.1835988458 0.08175985515 9.791874639 73
7.560276032 0.02112995714 0.02112995714 0.02112995714 0.991287019 -0.0003413823056 0.01134817243 0.0155775998 0.2736962675 0.1138647213 9.859765691 74
7.660323858 0.02172262886 0.02172262886 0.02172262886 0.9913712397 0.006985346572 0.02157032746 0.01676534737 0.1982171781 0.06391541162 9.745245836 75
7.760344982 0.02279847374 0.02279847374 0.02279847374 0.9914591247 0.02170461502 0.01522248814 0.01800755093 0.2070274325 0.1563289737 9.486834314 76
7.870285034 0.02347671901 0.02347671901 0.02347671901 0.9915774671 0.01278474618 0.006335859843 0.01955413442 0.1854747822 0.2024656962 9.53948219 77
7.970319033 0.02378349583 0.02378349583 0.02378349583 0.9916909628 0.008828106535 -0.005667249449 0.01922832565 0.1945985026 0.2899990374 9.699779587 78
8.070340872 0.02333744879 0.02333744879 0.02333744879 0.9918152979 -0.002574948164 -0.01255515029 0.01826094316 0.2768396165 0.2052962109 9.757715146 79
8.180328846 0.02324878486 0.02324878486 0.02324878486 0.9919354336 -0.005944176568 -0.004760661273 0.01768938977 0.2100689469 0.2497521781 10.04272751 80
8.280315876 0.02277940072 0.02277940072 0.02277940072 0.9920246742 -0.008477040563 0.003459642043 0.01394062737 0.1010686611 0.1697685836 9.934782589 81
8.380316973 0.02229973343 0.02229973343 0.02229973343 0.9920754235 -0.01002058099 -0.004542577163 0.008879143656 -0.06772316642 0.1635945694 9.763345809 82
8.490298987 0.02269417056 0.02269417056 0.02269417056 0.992082202 0.00620951268 -0.001138751009 0.00332336423 -0.03776204343 -0.08452497285 9.857007139 83
8.590298891 0.02357974659 0.02357974659 0.02357974659 0.9920708268 0.01503421727 0.009443464003 0.002240783489 -0.1285729533 -0.004308740671 10.05107973 84
8.690337896 0.0249644309 0.0249644309 0.0249644309 0.9920242186 0.02467312291 0.00443924615 -0.001616325975 -0.2548013227 -0.1808401778 9.657326134 85
8.800361872 0.02614051893 0.02614051893 0.02614051893 0.9919693207 0.02163325451 0.003983359108 -0.003239046077 -0.2095349644 0.02308917109 9.607397005 86
8.900352001 0.02731219492 0.02731219492 0.02731219492 0.9918572765 0.0226500189 0.00324590139 -0.01092923999 -0.2372546829 -0.1517717759 9.84033119 87
9.000344992 0.02807623013 0.02807623013 0.02807623013 0.9917200993 0.01431596843 0.008140039446 -0.01706663406 -0.2679525004 -0.02999580822 9.770877414 88
9.110369921 0.02791607781 0.02791607781 0.02791607781 0.991575162 0.001557757649 -0.008924465937 -0.0202301407 -0.2817057931 -0.264934072 9.704894385 89
9.210351944 0.02870578442 0.02870578442 0.02870578442 0.9913930908 0.01534009647 -0.01653523332 -0.02481321772 -0.3165021879 -0.4098902935 9.889833259 90
9.320400953 0.02884314684 0.02884314684 0.02884314684 0.9912312564 0.003497999838 -0.01866456905 -0.02287896008 -0.3875954275 -0.1164604298 9.841941331 91
9.420336962 0.0282795323 0.0282795323 0.0282795323 0.9910772756 -0.003474789274 -0.02966687633 -0.02520344352 -0.3417644669 -0.3969487478 10.04925934 92
9.520372868 0.02837073606 0.02837073606 0.02837073606 0.9909160726 0.0002075449247 -0.010461849 -0.02461776086 -0.2453821317 -0.3090336975 10.22328841 93
9.630401850 0.02833626228 0.02833626228 0.02833626228 0.9907584771 -0.00430469808 0.02239191106 -0.02078831545 -0.1987429283 -0.1593161531 9.981437507 94
9.730536938 0.02786111673 0.02786111673 0.02786111673 0.9906381551 -0.01331746967 0.02420224892 -0.01780131982 -0.07493287487 -0.2791041847 9.494090805 95
9.830394983 0.02823833856 0.02823833856 0.02823833856 0.9905309285 0.006537590503 0.003897651692 -0.01330548739 0.002271164633 -0.3203823369 9.570030548 96
9.940414906 0.02851895706 0.02851895706 0.02851895706 0.9904680752 0.005260548693 -0.004366136853 -0.008276278633 0.07061743152 -0.1216039752 9.616542526 97
10.040405035 0.02913926432 0.02913926432 0.02913926432 0.9904539937 0.01332431401 -0.008330760653 -0.001191370088 0.1297033841 -0.07092577905 9.850342472 98
10.140393973 0.0289744977 0.0289744977 0.0289744977 0.9905049632 -0.000427785353 0.000419913178 0.005194857908 0.1638305993 0.007216146654 9.868705091 99
10.250567913 0.02892717321 0.02892717321 0.02892717321 0.9905571642 -0.003962566186 0.001751461302 0.00691061036 0.1011765553 0.08051331544 9.804618255 100
10.350442886 0.02784731141 0.02784731141 0.02784731141 0.990637648 -0.01742436419 0.0003716617103 0.007053465052 0.1390705802 0.1405642007 9.728049196 101
10.450389862 0.02742887659 0.02742887659 0.02742887659 0.9906771534 -0.01312710674 -0.001398282107 0.005350394608 0.1049776945 0.09773503975 9.726778998 102
10.560415983 0.02559027373 0.02559027373 0.02559027373 0.9907757415 -0.02693218702 -0.00111428631 0.006185757949 0.03696411099 0.1138278474 9.949796901 103
10.660423994 0.02475981046 0.02475981046 0.02475981046 0.9908378272 -0.0168429591 -0.002330676424 0.006998085082 -0.1047418623 -0.05370809545 9.745691029 104
10.760430813 0.023901638 0.023901638 0.023901638 0.9908985681 -0.01929789291 0.005523999129 0.00589013062 -0.107991791 0.1611381125 9.893928087 105
10.870443821 0.0226283118 0.0226283118 0.0226283118 0.9909630357 -0.02523360029 0.00702284098 0.005608632405 -0.2067477433 0.03375660402 9.855543504 106
10.970402956 0.02148765437 0.02148765437 0.02148765437 0.9910002767 -0.02245675345 0.006026242105 0.002825187254 -0.3657206774 0.02990992785 9.731454563 107
11.070467949 0.02067801584 0.02067801584 0.02067801584 0.9910190329 -0.01448847611 -0.002912088164 0.001253345744 -0.2007846202 0.04215206782 9.712086817 108
11.180451870 0.01890576135 0.01890576135 0.01890576135 0.9910512325 -0.02880262196 -0.006772036177 9.721495022e-05 -0.2482306986 0.03297257791 9.838372775 109
11.280563831 0.01793137771 0.01793137771 0.01793137771 0.99107605 -0.01942951428 -0.007038905295 0.001649273858 -0.2743261879 -0.1152286043 9.836772935 110
11.380568028 0.01761889818 0.01761889818 0.01761889818 0.9910818513 -0.00554916557 -0.00963201414 0.0001737727365 -0.2841873141 0.07367890614 10.02368922 111
11.490491867 0.01705553012 0.01705553012 0.01705553012 0.9910899205 -0.01110003632 0.007931012999 -0.0007919103689 -0.2467105258 -0.0592019417 9.749847826 112
11.590427876 0.01672608922 0.01672608922 0.01672608922 0.9910998558 -0.006077216589 0.01491184436 0.0008334776212 -0.3504075462 -0.05610133388 9.996449099 113
11.690519810 0.01635991166 0.01635991166 0.01635991166 0.9910825517 -0.009585619335 0.01008556945 -0.002490480444 -0.3091932334 0.06233857444 9.577241818 114
11.800498963 0.01521653795 0.01521653795 0.01521653795 0.9910705437 -0.01609792815 -0.009475547754 -0.005598853729 -0.3214461165 0.0346607351 9.677996762 115
11.900486946 0.01436694031 0.01436694031 0.01436694031 0.9910553047 -0.0155407852 -0.005976408882 -0.003968325009 -0.2937176292 -0.1098861947 9.900292458 116
12.010479927 0.01417769058 0.01417769058 0.01417769058 0.9910186488 -0.005387553697 0.00636706171 -0.005826931414 -0.3391209876 -0.1279594161 10.00163802 117
12.110484839 0.01412515362 0.01412515362 0.01412515362 0.9909809494 -0.003836898459 0.0109627359 -0.005551630987 -0.3610325197 -0.08112840242 9.763577261 118
12.210696936 0.01483354225 0.01483354225 0.01483354225 0.9909341532 0.01052552996 0.02025970544 -0.004928427702 -0.3869012494 -0.2420911546 9.741407569 119
12.320567846 0.01641817116 0.01641817116 0.01641817116 0.9908881253 0.0255982449 0.02104414774 -0.001986538055 -0.4274842231 -0.0884218068 9.684368694 120
12.420482874 0.01687417005 0.01687417005 0.01687417005 0.9908661218 0.01213042766 -0.00312367396 -0.002911880154 -0.4980137933 0.02765015579 9.41952717 121
12.520498991 0.0175079585 0.0175079585 0.0175079585 0.9908582428 0.01831164049 -0.01398949672 -0.002084770722 -0.4392567269 -0.06381581691 9.782108121 122
12.630584002 0.01832363996 0.01832363996 0.01832363996 0.9908288851 0.01568400121 -0.003648284135 -0.002214923895 -0.3197287147 -0.09562419534 10.09398367 123
12.730684042 0.01935208594 0.01935208594 0.01935208594 0.9907659447 0.01809320223 0.02702610829 -0.005318308894 -0.3920551622 0.09549208828 9.800047715 124
12.830538035 0.01890130081 0.01890130081 0.01890130081 0.9907525319 -0.0138776869 0.02730317122 -0.002576599718 -0.5370986774 0.0487659869 8.748086841 125
12.940522909 0.02024141596 0.02024141596 0.02024141596 0.9907467592 0.01705331133 -0.00196025666 6.599852167e-05 -0.5494700774 0.06822535328 9.843355884 126
13.040511847 0.02052422739 0.02052422739 0.02052422739 0.9907666163 0.007845633065 -0.006531669664 0.002611361004 -0.3636612033 0.09294412729 9.82519141 127
13.140516997 0.02072837809 0.02072837809 0.02072837809 0.9907457451 0.003617994191 0.004616476313 -0.001421375144 -0.3922099676 -0.1157381281 9.866145461 128
13.250649929 0.0212456243 0.0212456243 0.0212456243 0.9907110552 0.005573325253 0.01184574756 -0.002260196894 -0.3852475766 -0.009796162214 9.872168241 129
13.350565910 0.0212210715 0.0212210715 0.0212210715 0.9906862525 -0.0009981237017 0.01291798817 -0.003112647118 -0.4612989726 -0.05179027551 9.602382437 130
13.450548887 0.02176300995 0.02176300995 0.02176300995 0.9906496476 0.01069722088 0.002168240511 -0.003450332971 -0.4695461385 -0.1440662887 9.694729725 131
13.560556889 0.02299859172 0.02299859172 0.02299859172 0.9905953051 0.0230903991 -0.01024031756 -0.004245624884 -0.489470103 -0.08217278942 9.848376682 132
13.660542965 0.02424472796 0.02424472796 0.02424472796 0.9905373017 0.02677040093 -0.02618466807 -0.005523268527 -0.4869426292 -0.1104443723 9.794519222 133
13.760586023 0.02483527165 0.02483527165 0.02483527165 0.9904970725 0.01855452941 -0.03484305042 -0.005054612489 -0.5077266593 -0.06778103311 9.977802784 134
13.870575905 0.02633462916 0.02633462916 0.02633462916 0.9904242739 0.02661272647 -0.03070323582 -0.005880491373 -0.5473970581 -0.05455927355 10.16753614 135
13.970546961 0.02627178752 0.02627178752 0.02627178752 0.9904076586 0.006766382269 -0.02166776111 -0.003297273827 -0.5341532633 0.2457620592 10.11247639 136
14.080540896 0.02615981309 0.02615981309 0.02615981309 0.9903403879 0.001507675462 -0.003721680425 -0.008013475164 -0.4944376201 -0.01625844535 9.966692462 137
14.180598021 0.0254210691 0.0254210691 0.0254210691 0.9903165346 -0.0149055776 0.01850290982 -0.006140228356 -0.4764207503 0.06593219 9.941356516 138
14.280589819 0.02491595952 0.02491595952 0.02491595952 0.9902358472 -0.01627275473 0.03198923544 -0.01154738937 -0.6343064855 0.072635238 9.708769727 139
14.390589953 0.02313557606 0.02313557606 0.02313557606 0.9901762309 -0.03081983094 0.008170787019 -0.01326954145 -0.6943490163 -0.09921679485 9.491903457 140
14.490617991 0.02223893725 0.02223893725 0.02223893725 0.9900631724 -0.01938986705 -0.008284532849 -0.01843659646 -0.7341998873 -0.2030704732 9.545692798 141
14.590569973 0.02131699004 0.02131699004 0.02131699004 0.9899615166 -0.0145501753 -0.01937120458 -0.01797680249 -0.8097810806 -0.2146901077 9.997796954 142
14.700690031 0.02081030958 0.02081030958 0.02081030958 0.9898159196 -0.007951396306 -0.01344230229 -0.01984190158 -1.123143368 -0.2279879543 10.04785623 143
14.800611973 0.0203798357 0.0203798357 0.0203798357 0.9896945258 -0.008669798681 -0.007608649668 -0.01877352046 -1.132875512 -0.2086651072 9.982901021 144
14.900604010 0.02029309921 0.02029309921 0.02029309921 0.9895664669 -0.003385247574 0.009467458451 -0.01796585565 -1.203193907 -0.2326604868 10.02611563 145
15.010610819 0.02095609716 0.02095609716 0.02095609716 0.9894101997 0.007188410888 0.02346339969 -0.01655160665 -1.19517392 -0.335499905 9.795776936 146
15.110560894 0.02176394901 0.02176394901 0.02176394901 0.9892560262 0.007853497584 0.02778232895 -0.01813795579 -1.317333582 -0.03149046211 9.66378912 147
15.210701943 0.02218128961 0.02218128961 0.02218128961 0.9890955133 0.008163286125 0.0238718102 -0.01980336678 -1.323404895 -0.1708922642 9.460353161 148
15.320619822 0.0224870656 0.0224870656 0.0224870656 0.9889349948 0.002273326364 0.004075654055 -0.01760203194 -1.276256461 -0.1859801935 9.443134683 149
15.420601845 0.02246842877 0.02246842877 0.02246842877 0.9887951921 0.0009350695635 -0.006359195957 -0.01981125756 -1.279238968 -0.1077502942 9.727096414 150
15.530611992 0.02242295187 0.02242295187 0.02242295187 0.988667954 0.002816044807 -0.01385164214 -0.01631943712 -1.389902915 -0.1899195826 9.896356054 151
15.630662918 0.02237749266 0.02237749266 0.02237749266 0.9885622842 -0.0002898912933 -0.009874382021 -0.01505016299 -1.487573934 -0.05721797199 9.906211105 152
15.730860949 0.02181762651 0.02181762651 0.02181762651 0.9884653065 -0.006863222952 -0.003120420986 -0.01429479071 -1.518696306 -0.09397688738 9.872258673 153
15.840636015 0.0215841938 0.0215841938 0.0215841938 0.9883511991 -0.006978712166 0.004783728041 -0.01300906679 -1.566126376 -0.1707986453 9.989309625 154
15.940639019 0.02229674867 0.02229674867 0.02229674867 0.9882488565 0.01210700674 0.009563580319 -0.0113805114 -1.590277677 -0.2435650378 9.832889937 155
16.040644884 0.02327825593 0.02327825593 0.02327825593 0.9881689741 0.01356050152 0.01049366516 -0.007365626761 -1.62982994 -0.05944262125 9.719798447 156
16.150653839 0.02324779537 0.02324779537 0.02324779537 0.9880846988 -0.00435161577 -0.001548817824 -0.009817988403 -1.811306476 0.1202736388 9.56747568 157
16.250787020 0.02300239116 0.02300239116 0.02300239116 0.9880163343 -0.0008302884779 -0.01335381217 -0.01094124214 -1.803134089 -0.03516934705 9.645904212 158
16.350625992 0.02304161344 0.02304161344 0.02304161344 0.9879628894 0.001641229191 -0.01879466155 -0.006965904598 -1.840983531 -0.1587079622 9.863271944 159
16.460608006 0.0239034619 0.0239034619 0.0239034619 0.9878586516 0.01818927696 -0.009523709906 -0.01045662773 -1.881582305 0.04955309723 9.95622157 160
16.560688019 0.023840523 0.023840523 0.023840523 0.9877772254 -0.00128425178 0.004965411821 -0.01081587486 -1.919464364 0.0659326688 9.945788265 161
16.660661936 0.02347370154 0.02347370154 0.02347370154 0.9876798479 -0.006543904214 0.01172538812 -0.0126662934 -1.92977241 -0.06363145992 9.842415978 162
16.770717859 0.02343556812 0.02343556812 0.02343556812 0.9875541023 -0.005862098217 0.01159340584 -0.01394724283 -1.757350834 -0.1214070893 9.737074924 163
16.870692969 0.02359905592 0.02359905592 0.02359905592 0.9874200849 0.001749031033 0.00327229521 -0.01682488205 -1.603098241 -0.1135167793 9.672323113 164
16.970731020 0.02322587631 0.02322587631 0.02322587631 0.9872623581 -0.007987592914 -0.009121873445 -0.02038704776 -1.565240976 0.03130663293 9.594973853 165
17.080691815 0.02295080539 0.02295080539 0.02295080539 0.9870200639 0.0003940104911 -0.01768468428 -0.02829508529 -1.506750876 -0.2030969256 9.830242334 166
17.180655956 0.02359235213 0.02359235213 0.02359235213 0.9867867812 0.01377371673 -0.01297775762 -0.02775011275 -1.479486925 -0.2847117298 9.776425518 167
17.290760994 0.02411084961 0.02411084961 0.02411084961 0.9865074113 0.009381932311 0.00178612024 -0.0297538181 -1.529816287 -0.08305119877 9.888062007 168
17.390663862 0.02427967034 0.02427967034 0.02427967034 0.9862553285 0.0003752666584 0.006427418458 -0.02957895163 -1.631162305 -0.06818074357 9.858843893 169
17.490689993 0.0235745379 0.0235745379 0.0235745379 0.9860218776 -0.01166040242 0.003151759793 -0.03107826755 -1.562830383 -0.03704907216 9.961437406 170
17.600713015 0.023358532 0.023358532 0.023358532 0.9857611384 -0.00516644042 0.008961749601 -0.02829050456 -1.354146528 -0.2518835586 9.879563606 171
17.700933933 0.02361336851 0.02361336851 0.02361336851 0.9855311937 0.00131285744 0.01240577264 -0.02620846838 -1.324461286 -0.2082929417 9.501023072 172
17.800770998 0.02366280717 0.02366280717 0.02366280717 0.9853021552 0.003149328245 0.003912626969 -0.02692838183 -1.281808071 -0.1808868497 9.617694367 173
17.910782814 0.02466977244 0.02466977244 0.02466977244 0.9850187964 0.01252983886 0.004362005882 -0.02648247858 -1.200370401 -0.1160981555 9.849482881 174
