time_stamp linear_x linear_y linear_z angular_x angular_y angular_z
5.380210877 11.05615063 0.1692408553 0.003541422134 -0.01215321731 0.0283238889 -0.008074781732 53
5.490195990 11.04219008 0.1918045543 -0.03379669205 0.003053916653 0.006851825003 -0.0009873478525 54
5.590205908 11.03295153 0.2031540625 -0.04722500283 0.01219715334 -0.003603824422 0.002172624594 55
5.700318813 11.02845443 0.2104841966 -0.04033072116 0.01795779574 -0.0007141951503 0.005997068833 56
5.800335884 11.02639901 0.2088328224 -0.03137331258 0.01164038026 0.003616315834 0.01036958724 57
5.900187016 11.02352567 0.2093417783 -0.03177560859 0.01038550849 0.005586076552 0.0153847616 58
6.000216007 11.02010371 0.1992590399 -0.04012059819 -0.008595737016 -0.003303046449 0.01648808063 59
6.110245943 11.02516139 0.1932375483 -0.04820813031 -0.008449193693 -0.004307964432 0.01695502298 60
6.210436821 11.03803637 0.1857667086 -0.02986965926 -0.01929445913 0.01389788564 0.01555398316 61
6.310294867 11.04667789 0.1786653405 -0.03333949379 -0.02699523892 0.01705774127 0.01695652819 62
6.420284033 11.05219551 0.1747101746 -0.06081432617 -0.0258569986 -0.003673432729 0.01746972619 63
6.520248890 11.06069166 0.1755494448 -0.07709369245 -0.02639786845 -0.01856508061 0.0191303506 64
6.620247841 11.07700762 0.1759414684 -0.06620913439 -0.01923277435 -0.01655509868 0.01861312371 65
6.730547905 11.09395472 0.1785897773 -0.03340852173 -0.01639069477 -0.006088432744 0.01794217688 66
6.830286026 11.10617602 0.1820038974 -0.02740609307 -0.01639565556 -0.01397480164 0.01944008733 67
6.930271864 11.12444943 0.1866848405 -0.01617193588 -0.002435855537 -0.01002945449 0.01632925463 68
7.040284872 11.14688166 0.1880449473 0.002625430017 -0.002588449364 0.008778402235 0.01557108524 69
7.140283823 11.16453502 0.1863344123 0.007748522405 -0.005781892477 0.01996654906 0.01560203336 70
7.240525961 11.17978666 0.1894856104 -0.01367007131 0.001779659253 0.01141328656 0.0149699266 71
7.350363016 11.19535616 0.1853208458 -0.03920852979 -0.005784381742 0.005506670318 0.01544365546 72
7.450309038 11.21567494 0.1812724948 -0.04674264988 0.003143955259 0.001911662767 0.01268165413 73
7.560276032 11.24283271 0.1822890298 -0.04262737321 -0.0003413823056 0.01134817243 0.0155775998 74
7.660323858 11.26671249 0.1853529695 -0.03953711009 0.006985346572 0.02157032746 0.01676534737 75
7.760344982 11.28793362 0.1964195246 -0.06279684527 0.02170461502 0.01522248814 0.01800755093 76
7.870285034 11.30864626 0.1987321985 -0.0912204378 0.01278474618 0.006335859843 0.01955413442 77
7.970319033 11.328162 0.1921155493 -0.1040051437 0.008828106535 -0.005667249449 0.01922832565 78
8.070340872 11.34937499 0.1841390985 -0.1113332784 -0.002574948164 -0.01255515029 0.01826094316 79
8.180328846 11.37765371 0.1814123389 -0.0951526631 -0.005944176568 -0.004760661273 0.01768938977 80
8.280315876 11.39222193 0.1759598735 -0.07085311984 -0.008477040563 0.003459642043 0.01394062737 81
8.380316973 11.38871919 0.1737808277 -0.07572446944 -0.01002058099 -0.004542577163 0.008879143656 82
8.490298987 11.38443861 0.1799303694 -0.06559105147 0.00620951268 -0.001138751009 0.00332336423 83
8.590298891 11.37457482 0.1889331723 -0.04752402193 0.01503421727 0.009443464003 0.002240783489 84
8.690337896 11.35548133 0.1987869363 -0.04896765955 0.02467312291 0.00443924615 -0.001616325975 85
8.800361872 11.32144566 0.2000444672 -0.06068244043 0.02163325451 0.003983359108 -0.003239046077 86
8.900352001 11.30132201 0.1990942859 -0.06576802098 0.0226500189 0.00324590139 -0.01092923999 87
9.000344992 11.27828331 0.189661844 -0.0597943422 0.01431596843 0.008140039446 -0.01706663406 88
9.110369921 11.24346102 0.1784091758 -0.07283894239 0.001557757649 -0.008924465937 -0.0202301407 89
9.210351944 11.2101729 0.1833267834 -0.0797731154 0.01534009647 -0.01653523332 -0.02481321772 90
9.320400953 11.16823763 0.1818270376 -0.06423967589 0.003497999838 -0.01866456905 -0.02287896008 91
9.420336962 11.13545673 0.1737267207 -0.05339511618 -0.003474789274 -0.02966687633 -0.02520344352 92
9.520372868 11.10840528 0.1775610447 -0.0222718284 0.0002075449247 -0.010461849 -0.02461776086 93
9.630401850 11.08352589 0.1756141419 0.01730710789 -0.00430469808 0.02239191106 -0.02078831545 94
9.730536938 11.06741638 0.1726483449 0.001629219995 -0.01331746967 0.02420224892 -0.01780131982 95
9.830394983 11.06200701 0.1851527855 -0.03523186395 0.006537590503 0.003897651692 -0.01330548739 96
9.940414906 11.06053668 0.1928117058 -0.0608585375 0.005260548693 -0.004366136853 -0.008276278633 97
10.040405035 11.07026071 0.1967266473 -0.06475782221 0.01332431401 -0.008330760653 -0.001191370088 98
10.140393973 11.08126881 0.1983632611 -0.05901319454 -0.000427785353 0.000419913178 0.005194857908 99
10.250567913 11.09569702 0.1904444947 -0.05828207484 -0.003962566186 0.001751461302 0.00691061036 100
10.350442886 11.10868421 0.1779526676 -0.06150662885 -0.01742436419 0.0003716617103 0.007053465052 101
10.450389862 11.12451683 0.1717372129 -0.06991070555 -0.01312710674 -0.001398282107 0.005350394608 102
10.560415983 11.13348134 0.1585648248 -0.05935587424 -0.02693218702 -0.00111428631 0.006185757949 103
10.660423994 11.1288397 0.1605664111 -0.06094100858 -0.0168429591 -0.002330676424 0.006998085082 104
10.760430813 11.12144149 0.1601333106 -0.05114855443 -0.01929789291 0.005523999129 0.00589013062 105
10.870443821 11.10789226 0.1532109852 -0.04299125951 -0.02523360029 0.00702284098 0.005608632405 106
10.970402956 11.07826688 0.1492747584 -0.04045582134 -0.02245675345 0.006026242105 0.002825187254 107
11.070467949 11.05153578 0.1475884861 -0.04893876854 -0.01448847611 -0.002912088164 0.001253345744 108
11.180451870 11.01954507 0.1362658614 -0.05008661199 -0.02880262196 -0.006772036177 9.721495022e-05 109
11.280563831 10.99352166 0.1361026375 -0.04075706828 -0.01942951428 -0.007038905295 0.001649273858 110
11.380568028 10.96313431 0.1419402186 -0.0359257656 -0.00554916557 -0.00963201414 0.0001737727365 111
11.490491867 10.93085483 0.1388717535 -0.01773770275 -0.01110003632 0.007931012999 -0.0007919103689 112
11.590427876 10.89855087 0.1383000483 -0.008314632056 -0.006077216589 0.01491184436 0.0008334776212 113
11.690519810 10.86449299 0.1344105061 -0.01506303122 -0.009585619335 0.01008556945 -0.002490480444 114
11.800498963 10.82041365 0.1186121283 -0.04280165834 -0.01609792815 -0.009475547754 -0.005598853729 115
11.900486946 10.78393915 0.1117132418 -0.04811556727 -0.0155407852 -0.005976408882 -0.003968325009 116
12.010479927 10.74428566 0.1127660605 -0.02994964602 -0.005387553697 0.00636706171 -0.005826931414 117
12.110484839 10.70698162 0.1108731007 -0.03124871056 -0.003836898459 0.0109627359 -0.005551630987 118
12.210696936 10.66530525 0.1136005396 -0.03499107523 0.01052552996 0.02025970544 -0.004928427702 119
12.320567846 10.61685448 0.1260007506 -0.0447062718 0.0255982449 0.02104414774 -0.001986538055 120
12.420482874 10.56336261 0.1167633279 -0.07463932036 0.01213042766 -0.00312367396 -0.002911880154 121
12.520498991 10.52102312 0.1082779738 -0.09838891688 0.01831164049 -0.01398949672 -0.002084770722 122
12.630584002 10.47804806 0.1033460349 -0.08566368487 0.01568400121 -0.003648284135 -0.002214923895 123
12.730684042 10.44527294 0.0866960348 -0.05613679696 0.01809320223 0.02702610829 -0.005318308894 124
12.830538035 10.39610076 0.07195322173 -0.08441848035 -0.0138776869 0.02730317122 -0.002576599718 125
12.940522909 10.34365536 0.08036173316 -0.1063676746 0.01705331133 -0.00196025666 6.599852167e-05 126
13.040511847 10.29964034 0.07809095717 -0.1104821545 0.007845633065 -0.006531669664 0.002611361004 127
13.140516997 10.26547265 0.06266990651 -0.09913248305 0.003617994191 0.004616476313 -0.001421375144 128
13.250649929 10.22249968 0.05829264825 -0.08648606634 0.005573325253 0.01184574756 -0.002260196894 129
13.350565910 10.18220602 0.05067698857 -0.09601367163 -0.0009981237017 0.01291798817 -0.003112647118 130
13.450548887 10.14035279 0.05180219887 -0.113043948 0.01069722088 0.002168240511 -0.003450332971 131
13.560556889 10.09088758 0.06114330373 -0.1183490461 0.0230903991 -0.01024031756 -0.004245624884 132
13.660542965 10.04121459 0.06282413632 -0.1203092122 0.02677040093 -0.02618466807 -0.005523268527 133
13.760586023 9.988133932 0.05905954218 -0.1145531141 0.01855452941 -0.03484305042 -0.005054612489 134
13.870575905 9.929535066 0.06432159753 -0.07826036317 0.02661272647 -0.03070323582 -0.005880491373 135
13.970546961 9.876743115 0.05100747385 -0.0480813207 0.006766382269 -0.02166776111 -0.003297273827 136
14.080540896 9.824607969 0.03427805665 -0.01591042942 0.001507675462 -0.003721680425 -0.008013475164 137
14.180598021 9.778274654 0.02761508288 0.00163585454 -0.0149055776 0.01850290982 -0.006140228356 138
14.280589819 9.727246914 0.01174236383 0.0118902417 -0.01627275473 0.03198923544 -0.01154738937 139
14.390589953 9.656765693 0.001029751904 -0.02746591919 -0.03081983094 0.008170787019 -0.01326954145 140
14.490617991 9.58780336 -0.001864477294 -0.05636103388 -0.01938986705 -0.008284532849 -0.01843659646 141
14.590569973 9.51006377 0.003909344148 -0.05997211164 -0.0145501753 -0.01937120458 -0.01797680249 142
14.700690031 9.400096742 0.00225185791 -0.03546592706 -0.007951396306 -0.01344230229 -0.01984190158 143
14.800611973 9.286795957 0.005231874837 -0.01931301476 -0.008669798681 -0.007608649668 -0.01877352046 144
14.900604010 9.170514852 0.006596370543 0.008437456951 -0.003385247574 0.009467458451 -0.01796585565 145
15.010610819 9.039427432 0.01877483271 0.02032130524 0.007188410888 0.02346339969 -0.01655160665 146
15.110560894 8.914737188 0.02294523948 0.01132863633 0.007853497584 0.02778232895 -0.01813795579 147
15.210701943 8.784470079 0.01600534957 -0.00960390974 0.008163286125 0.0238718102 -0.01980336678 148
15.320619822 8.642946123 0.01688671039 -0.04533641877 0.002273326364 0.004075654055 -0.01760203194 149
15.420601845 8.515078804 0.0126652295 -0.06760696235 0.0009350695635 -0.006359195957 -0.01981125756 150
15.530611992 8.3649248 0.01037644022 -0.0712589186 0.002816044807 -0.01385164214 -0.01631943712 151
15.630662918 8.222911614 0.009264161321 -0.06306186843 -0.0002898912933 -0.009874382021 -0.01505016299 152
15.730860949 8.077724868 0.001519609384 -0.05295901424 -0.006863222952 -0.003120420986 -0.01429479071 153
15.840636015 7.909971642 -0.001818710292 -0.03537180161 -0.006978712166 0.004783728041 -0.01300906679 154
15.940639019 7.754274662 0.01423358967 -0.02467468242 0.01210700674 0.009563580319 -0.0113805114 155
16.040644884 7.588793756 0.02178653976 -0.02471326562 0.01356050152 0.01049366516 -0.007365626761 156
16.150653839 7.394970177 0.01138502283 -0.04337165733 -0.00435161577 -0.001548817824 -0.009817988403 157
16.250787020 7.212298306 -0.0003087257406 -0.05540579231 -0.0008302884779 -0.01335381217 -0.01094124214 158
16.350625992 7.026934554 0.01062158399 -0.06230542068 0.001641229191 -0.01879466155 -0.006965904598 159
16.460608006 6.819818703 0.01779274788 -0.04905619368 0.01818927696 -0.009523709906 -0.01045662773 160
16.560688019 6.628948947 0.007851063522 -0.03012068074 -0.00128425178 0.004965411821 -0.01081587486 161
16.660661936 6.434146895 -0.001807655275 -0.01236284352 -0.006543904214 0.01172538812 -0.0126662934 162
16.770717859 6.233484346 -0.0001345598796 -0.01651927121 -0.005862098217 0.01159340584 -0.01394724283 163
16.870692969 6.066735606 0.003613252601 -0.02631721134 0.001749031033 0.00327229521 -0.01682488205 164
16.970731020 5.907940248 -0.004908969866 -0.04290019603 -0.007987592914 -0.009121873445 -0.02038704776 165
17.080691815 5.737008076 -0.008674908212 -0.04832535064 0.0003940104911 -0.01768468428 -0.02829508529 166
17.180655956 5.585016115 0.005475621272 -0.04751450053 0.01377371673 -0.01297775762 -0.02775011275 167
17.290760994 5.419550683 0.001969210109 -0.04717874235 0.009381932311 0.00178612024 -0.0297538181 168
17.390663862 5.261349492 -0.002950283445 -0.03979989938 0.0003752666584 0.006427418458 -0.02957895163 169
17.490689993 5.10236565 -0.01584920364 -0.02685574524 -0.01166040242 0.003151759793 -0.03107826755 170
17.600713015 4.944001671 -0.01199725403 -0.00902715192 -0.00516644042 0.008961749601 -0.02829050456 171
17.700933933 4.807917742 0.0008544391767 -0.01860039892 0.00131285744 0.01240577264 -0.02620846838 172
17.800770998 4.675234612 0.0002418793692 -0.05224611562 0.003149328245 0.003912626969 -0.02692838183 173
17.910782814 4.534900693 0.009116677304 -0.05960617703 0.01252983886 0.004362005882 -0.02648247858 174
18.010722876 4.403547755 0.0134677291 -0.04493211529 0.006492870861 0.01302297898 -0.02077928844 175
18.110761881 4.255672798 0.0007457793718 -0.03464777808 -0.01899331017 -0.002918887318 -0.01457533672 176
18.220964909 4.092016346 -0.002338510937 -0.03546400679 -0.01868994851 -0.01128869758 -0.01034938466 177
18.310825825 3.956391193 0.01091677135 -0.04300604994 -0.01260506337 -0.005635100097 -0.0007167885476 178
18.420805931 3.763918128 0.01202608007 -0.03412061754 -0.01465782126 -0.0009961847137 0.009073453857 179
18.530784845 3.571445063 0.01313538879 -0.02523518514 -0.01671057914 0.00364273067 0.01886369626 180
18.640764952 3.378971998 0.0142446975 -0.01634975273 -0.01876333702 0.008281646054 0.02865393867 181
18.750744820 3.186498933 0.01535400622 -0.007464320329 -0.02081609491 0.01292056144 0.03844418107 182
18.860723972 2.994025868 0.01646331494 0.001421112075 -0.02286885279 0.01755947682 0.04823442347 183
18.940750837 2.84562392 0.02073232876 0.000852400071 -0.02544136031 0.01537150405 0.05579823495 184
19.050767899 2.645807593 0.03007732853 -0.03128617231 -0.01155727636 0.003338096532 0.06656677355 185
19.150779963 2.469059734 0.03582644225 -0.04943546279 -0.0129944466 -0.0005270180966 0.07739092873 186
19.250949860 2.296487097 0.03881432894 -0.05663108569 -0.008764615238 -0.002296157244 0.0846758185 187
19.360803843 2.113748181 0.03763889798 -0.0660300995 -0.01407556487 -0.004210755463 0.09238838653 188
19.460727930 1.957203245 0.03664565301 -0.06488565148 -0.01310083952 -0.002026757289 0.09474421721 189
19.560781002 1.804709967 0.03971833402 -0.06091592054 -0.0118445375 -0.001738956112 0.09315839413 190
19.670760870 1.634789395 0.0384665311 -0.05033551856 -0.01133820577 0.0006217197405 0.09068982683 191
19.770833969 1.484301839 0.03731031495 -0.0459009019 -0.01479095364 0.001817092901 0.09159529909 192
19.870810032 1.416283025 0.04370018365 -0.06156408283 -0.01316154611 -0.01178916149 0.1020052283 193
19.980788946 1.393740101 0.04446051708 -0.06761696621 -0.0130472087 -0.01925729553 0.1092546 194
20.080804825 1.385401628 0.05077775352 -0.05826225359 -0.005987680629 -0.01137048973 0.1154385523 195
20.180826903 1.377340404 0.06277205011 -0.0477339297 -0.003877700361 0.00220492312 0.1270128954 196
20.290920019 1.369211554 0.05576976703 -0.04238925897 -0.004842942334 0.007810683341 0.1273528086 197
20.390830040 1.356583111 0.04969921925 -0.0410080053 -0.008739783271 0.005446311884 0.129167628 198
20.490837813 1.343127251 0.0566119572 -0.04288272695 -0.008005421525 0.004131986565 0.1364384086 199
20.600853920 1.338123239 0.05898505193 -0.04957304407 -0.004786106059 0.003294349505 0.1394589314 200
20.701015949 1.358146876 0.06231338226 -0.05961162382 -7.361524188e-05 -0.004207081398 0.1446023742 201
20.800897837 1.414135075 0.07060554366 -0.06926886352 4.454220515e-05 -0.01228478263 0.1592679641 202
20.910840988 1.52132292 0.07720220886 -0.0747912753 0.004141195401 -0.02201160334 0.1779041997 203
21.010859013 1.654093236 0.08112522022 -0.0732162697 0.003616294158 -0.02389281285 0.1966903835 204
21.110865832 1.803404105 0.08641864792 -0.05895018526 0.00398949073 -0.01474871884 0.2196274148 205
21.220978975 1.978925237 0.08902152437 -0.05245816892 0.003458420669 -0.004477570392 0.2443273104 206
21.320920944 2.13738016 0.0880479126 -0.0553241812 -0.0001552474273 -0.001542541683 0.2683812872 207
21.420882940 2.285855559 0.08714894551 -0.05194808192 -0.004199006023 -0.001670557731 0.2953327692 208
21.530903816 2.444646638 0.09709479273 -0.04548116509 -0.0005722799757 0.002346904323 0.3214224345 209
21.630941868 2.585511767 0.1024084943 -0.04626481115 0.008625985387 0.003075573015 0.3398318988 210
21.731003046 2.727033801 0.1080262436 -0.04976352988 0.0150764382 0.003850350126 0.3577568604 211
21.840883017 2.880124955 0.1108736767 -0.05493341055 0.01483622726 -0.0006172389106 0.3795405475 212
21.940925837 3.013168101 0.1052476955 -0.05666450086 0.007351667351 -0.003917830268 0.3978959388 213
22.040905953 3.13231079 0.09951534392 -0.04969974731 0.001089488975 0.002523866259 0.4134645852 214
22.150928021 3.256098174 0.09727655047 -0.04731931497 -0.0006234758274 0.004709758023 0.4277006296 215
22.251060009 3.375134825 0.09544825001 -0.05425809082 -0.00368537277 0.002357179038 0.4375178842 216
22.350960970 3.49364586 0.08593302584 -0.05775480598 -0.01087416975 0.003865486528 0.4422397964 217
22.460935831 3.628804443 0.07737588663 -0.07137878727 -0.01492650059 0.0001256319774 0.4421181621 218
22.560925961 3.762105227 0.08660676539 -0.07611218965 -0.01117733421 -0.006785436819 0.436330029 219
22.660943031 3.911364228 0.09392282133 -0.06360390357 0.00317926648 -0.0007094543602 0.4240511682 220
22.770956993 4.086097809 0.1006096087 -0.04968446045 0.01702452976 0.01263366097 0.4094624134 221
22.870947838 4.247826557 0.1036427466 -0.04645405401 0.02448991077 0.02188404481 0.3992614125 222
22.970947981 4.407668766 0.09567657429 -0.06012106728 0.01660169401 0.02000984139 0.3906898035 223
23.080940962 4.576997706 0.09450446384 -0.07171531143 0.01354764376 0.01434859771 0.3914167105 224
23.180953026 4.734003715 0.1164804611 -0.06341981708 0.03644235377 0.0139053754 0.4015779509 225
23.281011820 4.897663293 0.130019634 -0.05996070909 0.02309602359 0.0285210113 0.4144565198 226
23.390959978 5.073415769 0.1310150375 -0.07616661226 0.02695981843 0.02142738787 0.4136119951 227
23.490960837 5.231720594 0.1233128967 -0.1094220774 0.02489899683 -0.0008415576319 0.4048264675 228
23.591004849 5.387202023 0.1054269523 -0.1379693671 -0.01730082645 -0.02224224722 0.3920189851 229
23.701135874 5.571924077 0.1011585753 -0.1326259827 0.0002991409474 -0.02416739183 0.3624275937 230
23.801020861 5.741047006 0.115558316 -0.1473381045 0.0210762878 -0.03556731633 0.3253523151 231
23.911017895 5.910330425 0.1108491135 -0.143559453 0.01230230944 -0.04536658569 0.2950173604 232
24.011169911 6.065191109 0.09308372538 -0.07970819169 -0.00827632152 -0.0299418552 0.2751740416 233
24.111002922 6.215289457 0.06501627721 -0.05778220504 -0.02242541521 -0.01651394411 0.2601017911 234
24.221128941 6.366250598 0.08762805159 -0.05011337621 -0.0034823528 -0.01380699088 0.2607949366 235
24.321038962 6.500838527 0.09918385786 -0.006014674688 -0.001026946001 0.005114816321 0.2616637183 236
24.421002865 6.634294511 0.09183117821 0.001055877616 -0.00346527959 0.01116091585 0.2520480058 237
24.531023979 6.780915349 0.05930053576 -0.009437192551 -0.02574510501 0.01135996835 0.2273048816 238
24.631055832 6.913761914 0.04402840669 -0.008944860452 -0.03566112092 0.01528426233 0.2025041174 239
24.731125832 7.040799853 0.0425529386 -0.0181034879 -0.02846329515 0.007365877223 0.1762217536 240
24.841007948 7.179935084 0.04356518305 -0.03667976533 -0.01691367217 -0.00259314071 0.1477143318 241
24.941033840 7.308094506 0.0455743326 -0.0447029303 -0.007507554699 -0.005274502049 0.1221834302 242
25.051020861 7.447441132 0.03440947576 -0.04296937922 -0.006338575027 -0.007259740114 0.09107298941 243
25.151049853 7.563881963 0.03155988074 -0.02102368168 -0.004553040095 0.006183499327 0.07273561346 244
25.251264811 7.661241024 0.03541835282 -0.01365990266 0.004292075325 0.0105769083 0.05599075826 245
25.361081839 7.753264049 0.02940115708 -0.01587056874 0.002310005196 0.009318262029 0.04388884571 246
25.461041927 7.828094594 0.02967002224 -0.01857331635 0.005192134887 0.02314384062 0.04046097217 247
25.561059952 7.894138115 0.03792969225 -0.02505173299 0.01391811182 0.02370078149 0.03982660826 248
25.671037913 7.967031642 0.03453781125 -0.02924673122 0.00693680145 0.01168212018 0.03608325879 249
25.771059036 8.034089384 0.02320713524 -0.06348511909 0.002073111965 -0.01548470252 0.02696193557 250
25.871034861 8.107803198 0.01245130331 -0.09301230491 -0.00621524933 -0.03787121423 0.01762643685 251
25.981060982 8.192681457 0.008833014703 -0.08019812988 -0.009589136983 -0.04554702092 0.005697174112 252
26.081037998 8.269684099 0.005998815161 -0.03386281413 -0.008414421775 -0.03513596325 -0.002232427513 253
26.191114903 8.349326223 -0.003877979092 0.01626786359 -0.01804943434 -0.0109307799 -0.008044726943 254
26.291168928 8.418327277 -0.0125222009 0.04531549193 -0.02111180331 0.009035314857 -0.01457619899 255
26.391113043 8.485227954 -0.01165174082 0.05973781172 -0.007860533509 0.03902214826 -0.01961469841 256
26.501255989 8.551136107 -0.01729794733 0.06660001986 -0.01553215814 0.03725152836 -0.02058791433 257
26.601094008 8.602745615 -0.01678978252 0.02844386684 -0.01056722031 0.02031668896 -0.02083307216 258
26.701265812 8.656936924 -0.005471602556 -0.02225059493 0.00189664336 -0.003420487392 -0.01936745233 259
26.811323881 8.719637012 0.004648174065 -0.04518315119 0.01228363667 -0.01030989935 -0.01736881743 260
26.911145926 8.783180139 0.006787566424 -0.02918713253 0.01704354123 -0.005036603623 -0.01917495806 261
27.011117935 8.850074693 -0.002258153491 -0.01839515977 0.0009180152496 0.005467932085 -0.01693376877 262
27.121094942 8.917444634 -0.00657117852 -0.007997119979 0.007084214138 0.007512804472 -0.01901922615 263
27.221159935 8.975174448 -0.003771715705 -0.0126615491 0.003404032991 0.0009210623905 -0.01664637259 264
27.331110954 9.039909855 -0.008239670083 -0.03228005576 0.007298975457 -0.01213691523 -0.02033252392 265
27.431125879 9.103133097 -0.01416473808 -0.03066950364 -0.003710807509 -0.01242433057 -0.0178485784 266
27.531143904 9.182578825 -0.01635383757 -0.01616761705 -0.001687127042 -0.001568174675 -0.01909909611 267
27.631234884 9.258799882 -0.0164594822 0.002656871321 -0.005238292654 0.01332250762 -0.01706612362 268
27.741250038 9.329761797 -0.0226419367 0.005293218992 -0.008186346678 0.01411386825 -0.0183676584 269
